Time [s],X [°/s],Y [°/s],Z [°/s]
217.109,4.394598,10.86442,20.01984
217.11025,4.882887,10.9865,20.50813
217.1115,4.394598,10.62028,20.87434
217.11275,3.540093,11.841,20.6302
217.114,4.150454,13.18379,21.36263
217.115,3.784237,12.93965,21.36263
217.11625,3.540093,14.40452,22.21714
217.1175,5.004959,13.55001,20.6302
217.11875,4.150454,15.86938,20.26398
217.12,3.540093,15.50317,20.75227
217.12125,4.516671,15.74731,20.38605
217.1225,3.051804,17.57839,21.11849
217.12375,2.441443,17.21218,20.87434
217.125,2.929732,17.82254,20.14191
217.126,4.150454,17.70047,20.26398
217.12725,2.929732,17.70047,19.40948
217.1285,2.197299,17.45632,20.50813
217.12975,0.7324331,18.92119,19.89776
217.131,2.197299,18.55497,19.65362
217.13225,2.80766,17.70047,19.53155
217.1335,2.80766,18.4329,18.92119
217.13475,0.8545052,18.79911,19.40948
217.136,2.441443,17.82254,19.40948
217.137,1.70901,18.55497,19.65362
217.13825,2.319371,18.79911,19.77569
217.1395,0.8545052,19.2874,19.65362
217.14075,1.464866,18.67704,18.67704
217.142,1.464866,18.4329,19.40948
217.14325,1.70901,17.09011,19.77569
217.1445,2.441443,17.09011,18.67704
217.14575,2.441443,16.47974,18.55497
217.147,2.319371,15.86938,18.67704
217.148,2.929732,14.40452,20.01984
217.14925,3.90631,14.16037,19.53155
217.1505,2.197299,13.18379,19.04326
217.15175,2.197299,12.20722,20.01984
217.153,3.295949,12.20722,20.6302
217.154,3.784237,10.86442,21.4847
217.15525,2.441443,10.74235,19.2874
217.1565,3.662165,9.399557,18.55497
217.15775,2.075227,8.42298,17.94461
217.159,1.342794,9.033341,17.33425
217.16025,3.295949,8.667125,18.92119
217.1615,4.760815,8.056764,18.92119
217.16275,5.61532,8.300908,17.70047
217.164,4.516671,8.056764,17.33425
217.165,4.760815,9.155413,16.60182
217.16625,4.394598,8.056764,15.74731
217.1675,6.347753,7.812619,16.35767
217.16875,6.103609,8.300908,15.25902
217.17,5.981536,8.667125,15.13695
217.17125,5.859465,8.42298,14.89281
217.1725,5.859465,8.789197,14.77073
217.17375,5.004959,8.42298,14.64866
217.175,5.371176,9.033341,13.42794
217.176,5.371176,8.300908,12.69551
217.17725,3.173877,7.690547,12.45136
217.1785,4.394598,7.202258,11.841
217.17975,5.493248,7.32433,11.841
217.181,5.249104,8.300908,11.35271
217.18225,5.859465,6.71397,10.74235
217.1835,5.981536,7.446403,10.49821
217.18475,6.103609,7.202258,8.789197
217.186,5.859465,7.568475,9.155413
217.187,5.981536,7.568475,8.911269
217.18825,6.591897,7.934691,7.690547
217.1895,5.859465,8.178836,8.178836
217.19075,6.469825,8.178836,7.32433
217.192,7.080186,8.178836,6.469825
217.193,7.690547,6.836042,6.71397
217.19425,6.836042,7.446403,6.347753
217.1955,6.347753,7.690547,4.272526
217.19675,6.71397,7.32433,2.929732
217.198,7.32433,7.690547,3.295949
217.19925,6.958114,6.958114,1.953155
217.2005,6.469825,6.71397,1.953155
217.20175,9.033341,5.127031,1.70901
217.203,7.934691,6.103609,1.831083
217.204,8.300908,5.249104,0.9765774
217.20525,6.836042,4.882887,-0.2441444
217.2065,7.812619,5.61532,-1.831083
217.20775,6.347753,5.371176,-2.075227
217.209,6.836042,5.371176,-2.441443
217.21025,7.32433,5.61532,-2.80766
217.2115,8.545053,5.371176,-3.540093
217.21275,8.178836,4.882887,-4.882887
217.214,6.958114,5.859465,-4.760815
217.215,7.080186,5.981536,-5.859465
217.21625,7.568475,6.225681,-6.836042
217.2175,6.836042,6.836042,-8.545053
217.21875,7.812619,6.469825,-7.690547
217.22,6.591897,7.202258,-8.056764
217.22125,6.347753,6.469825,-9.033341
217.2225,7.080186,6.591897,-9.643702
217.22375,6.347753,7.32433,-10.49821
217.225,6.469825,7.080186,-12.20722
217.226,6.469825,7.202258,-12.32929
217.22725,6.591897,8.789197,-13.67208
217.2285,6.591897,8.42298,-14.64866
217.22975,7.690547,8.178836,-14.64866
217.231,6.71397,9.277485,-15.86938
217.23225,4.394598,10.86442,-15.99146
217.2335,6.347753,9.033341,-17.21218
217.23475,5.737392,11.23064,-16.72389
217.236,4.882887,11.47478,-18.31083
217.237,4.882887,11.35271,-19.2874
217.23825,5.004959,11.35271,-20.26398
217.2395,4.882887,11.23064,-19.77569
217.24075,4.882887,11.10857,-20.01984
217.242,5.493248,11.10857,-20.38605
217.243,4.760815,11.10857,-21.4847
217.24425,5.249104,10.00992,-21.24056
217.2455,5.127031,9.399557,-21.85092
217.24675,6.225681,8.056764,-21.11849
217.248,5.493248,7.568475,-22.09506
217.24925,6.469825,6.347753,-22.58335
217.2505,5.61532,6.71397,-23.55993
217.25175,5.61532,5.981536,-22.70543
217.253,6.836042,5.127031,-22.8275
217.254,6.591897,4.516671,-24.17029
217.25525,7.568475,4.516671,-23.682
217.2565,6.469825,4.394598,-23.682
217.25775,5.737392,4.638742,-23.31579
217.259,6.958114,4.028382,-24.90272
217.26025,6.958114,4.150454,-25.39101
217.2615,6.469825,3.418021,-25.39101
217.26275,5.737392,2.80766,-24.17029
217.264,6.71397,2.563516,-24.29236
217.26525,7.32433,2.319371,-24.29236
217.2665,5.737392,4.516671,-23.682
217.26775,5.61532,4.272526,-24.41443
217.269,5.127031,4.272526,-24.41443
217.27,6.71397,4.638742,-23.92615
217.27125,7.080186,4.760815,-23.43786
217.2725,6.469825,4.760815,-23.19371
217.27375,5.371176,5.61532,-21.97299
217.275,5.737392,6.591897,-21.72885
217.276,5.737392,5.981536,-21.85092
217.27725,6.469825,7.080186,-20.01984
217.2785,5.249104,7.812619,-18.92119
217.27975,5.61532,7.934691,-19.40948
217.281,5.859465,8.789197,-18.67704
217.282,4.028382,9.399557,-18.06668
217.28325,5.127031,9.033341,-17.33425
217.2845,4.638742,9.887846,-15.38109
217.28575,4.150454,9.887846,-14.52659
217.287,4.272526,10.13199,-14.16037
217.28825,4.638742,9.643702,-13.79416
217.2895,3.662165,10.37613,-12.08514
217.29075,4.028382,9.887846,-11.71893
217.292,3.662165,9.887846,-9.887846
217.293,3.051804,10.86442,-9.155413
217.29425,2.685588,10.74235,-7.568475
217.2955,2.685588,10.49821,-6.591897
217.29675,2.929732,10.13199,-5.737392
217.298,1.586938,10.00992,-3.784237
217.29925,1.220722,11.23064,-3.051804
217.3005,1.831083,10.62028,-1.953155
217.30175,1.70901,10.37613,-0.9765774
217.303,1.09865,10.9865,-0.3662165
217.304,1.70901,9.277485,0.9765774
217.30525,1.70901,9.887846,1.953155
217.3065,1.953155,9.643702,2.319371
217.30775,2.80766,9.399557,4.272526
217.309,1.831083,9.765774,5.61532
217.31025,1.09865,8.42298,6.225681
217.3115,0.4882887,9.277485,7.812619
217.31275,3.295949,7.202258,7.690547
217.314,3.051804,8.911269,9.643702
217.315,2.685588,8.178836,11.59686
217.31625,0.4882887,7.934691,12.20722
217.3175,2.563516,5.859465,12.57343
217.31875,1.70901,6.591897,14.28244
217.32,1.09865,5.737392,15.13695
217.321,0.1220722,5.981536,15.86938
217.32225,1.342794,5.493248,16.47974
217.3235,0.4882887,6.469825,17.94461
217.32475,0.9765774,5.493248,18.31083
217.326,0.6103609,4.882887,20.14191
217.32725,0.4882887,5.493248,21.97299
217.3285,0.8545052,5.127031,22.33921
217.32975,0.3662165,5.127031,23.07164
217.331,0.1220722,5.859465,24.41443
217.33225,-1.342794,6.225681,24.90272
217.3335,-1.342794,6.103609,26.36759
217.33475,-0.8545052,6.836042,25.39101
217.336,0.1220722,6.591897,25.26894
217.337,-1.70901,6.71397,27.46624
217.33825,-1.831083,6.347753,29.05318
217.3395,-2.929732,7.568475,29.78561
217.34075,-2.441443,8.056764,30.15183
217.342,-2.685588,6.469825,30.51804
217.343,-2.80766,6.347753,31.61669
217.34425,-3.784237,7.080186,32.22705
217.3455,-3.540093,7.202258,32.10498
217.34675,-3.662165,7.812619,33.08156
217.348,-4.882887,8.300908,33.93607
217.34925,-4.272526,8.545053,33.56985
217.3505,-5.127031,8.911269,33.08156
