Time [s],X [°/s],Y [°/s],Z [°/s]
166.4855,44.3122,89.96719,72.87709
166.48675,44.92256,88.50233,73.12123
166.488,45.89914,86.4271,74.09781
166.48925,45.53292,85.20638,73.97574
166.4905,47.364,84.96223,73.97574
166.49175,48.46265,86.06088,73.97574
166.493,46.99779,89.11269,73.73159
166.494,48.46265,92.28657,75.07439
166.49525,50.29374,94.728,77.02754
166.4965,50.17167,100.2213,79.46899
166.49775,49.92752,107.3014,81.78836
166.499,50.65995,114.992,86.54917
166.5,48.95094,121.828,88.6244
166.50125,49.43923,126.9551,89.35683
166.5025,48.82887,131.3497,90.08926
166.50375,47.24193,134.1573,91.6762
166.505,47.85229,132.0821,93.38522
166.50625,47.11986,131.5938,94.728
166.5075,48.34058,128.1758,96.80324
166.50875,49.43923,122.6825,99.73296
166.51,49.80545,116.4569,98.2681
166.511,49.68338,109.0105,98.51225
166.51225,49.07301,103.3951,98.2681
166.5135,49.19509,97.4136,96.43702
166.51475,49.43923,92.16449,94.97215
166.516,47.364,89.84512,93.26315
166.51725,47.11986,87.40368,90.8217
166.5185,45.41085,85.32845,87.28161
166.51975,43.21355,84.96223,82.52079
166.521,41.87075,83.49737,78.73655
166.522,42.1149,81.42214,74.5861
166.52325,42.48112,77.02754,70.43565
166.5245,41.2604,77.75998,68.11627
166.52575,43.70184,74.70817,65.18654
166.527,44.3122,73.36538,63.72168
166.52825,45.04463,74.34196,61.15816
166.5295,45.77707,72.87709,58.59464
166.53075,45.89914,74.09781,55.42077
166.532,46.38743,73.36538,52.00275
166.533,46.99779,72.99916,50.9041
166.53425,47.364,72.3888,48.58472
166.5355,48.58472,70.55772,45.89914
166.53675,48.82887,69.70321,44.92256
166.538,48.34058,69.09285,42.60319
166.539,49.68338,65.55276,42.1149
166.54025,50.65995,64.57618,41.62661
166.5415,52.36896,63.47753,41.74868
166.54275,54.56626,63.72168,42.84733
166.544,55.29869,66.28519,45.77707
166.54525,54.20005,70.31358,48.34058
166.5465,55.29869,74.09781,50.04959
166.54775,54.32212,78.49241,48.82887
