Time [s],X [°/s],Y [°/s],Z [°/s]
78.0415,-7.690547,8.545053,-3.662165
78.04275,-6.71397,8.545053,-3.418021
78.044,-6.836042,9.155413,-2.80766
78.04525,-6.347753,9.399557,-3.051804
78.0465,-6.71397,8.789197,-3.295949
78.04775,-6.836042,7.568475,-3.051804
78.049,-6.958114,6.836042,-3.662165
78.05,-7.32433,7.934691,-2.929732
78.05125,-7.202258,7.934691,-3.540093
78.0525,-7.446403,8.42298,-3.90631
78.05375,-6.103609,7.812619,-4.150454
78.055,-6.591897,7.690547,-3.784237
78.05625,-6.958114,8.42298,-3.784237
78.0575,-6.958114,7.690547,-3.90631
78.05875,-6.958114,7.32433,-3.90631
78.06,-6.469825,7.32433,-4.272526
78.061,-6.225681,7.568475,-4.638742
78.06225,-6.591897,8.178836,-3.784237
78.0635,-6.225681,7.934691,-3.90631
78.06475,-6.347753,8.300908,-3.540093
78.066,-6.469825,8.300908,-3.784237
78.067,-7.202258,8.300908,-3.295949
78.06825,-7.080186,7.446403,-3.784237
78.0695,-7.446403,7.32433,-4.638742
78.07075,-6.71397,8.300908,-3.784237
78.072,-6.591897,8.178836,-4.394598
78.07325,-6.347753,7.690547,-4.394598
78.0745,-6.836042,7.568475,-5.249104
78.07575,-7.568475,7.812619,-5.493248
78.077,-7.080186,7.812619,-5.371176
78.078,-6.836042,8.300908,-4.028382
78.07925,-6.225681,8.545053,-3.051804
78.0805,-6.103609,8.545053,-3.418021
78.08175,-7.080186,8.056764,-3.540093
78.083,-6.469825,7.812619,-3.418021
78.08425,-6.225681,8.42298,-3.90631
78.0855,-7.446403,7.690547,-4.028382
78.08675,-7.568475,8.667125,-3.90631
78.088,-7.446403,7.690547,-4.882887
78.089,-6.958114,7.202258,-4.028382
78.09025,-6.836042,8.178836,-3.784237
78.0915,-6.958114,7.690547,-4.760815
78.09275,-7.568475,7.812619,-4.882887
78.094,-6.225681,7.690547,-5.249104
78.09525,-6.958114,7.690547,-4.394598
